"id","ident","type","name","continent","iso_country","iso_region","municipality","iata_code"
"2928","FMSF","medium_airport","Fianarantsoa Airport","AF","MG","MG-F","Fianarantsoa","WFI"
"2929","FMSG","small_airport","Farafangana Airport","AF","MG","MG-F","Farafangana","RVA"
"31912","FMSJ","small_airport","Manja Airport","AF","MG","MG-U","Manja","MJA"
"2930","FMSK","medium_airport","Manakara Airport","AF","MG","MG-F","Manakara","WVK"
"2931","FMSM","medium_airport","Mananjary Airport","AF","MG","MG-F","Mananjary","MNJ"
"2932","FMSR","medium_airport","Morombe Airport","AF","MG","MG-U","Morombe","MXM"
"2933","FMST","medium_airport","Toliara Airport","AF","MG","MG-U","Toliara","TLE"
"2934","FNBC","medium_airport","Mbanza Congo Airport","AF","AO","AO-ZAI","Mbanza Congo","SSY"
"2936","FNCA","medium_airport","Cabinda Airport","AF","AO","AO-CAB","Cabinda","CAB"
"30813","FNCT","medium_airport","Catumbela Airport","AF","AO","AO-BGU","Catumbela","CBT"
"336106","FND","small_airport","Funadhoo Airport","AS","MV","MV-24","Funadhoo","FND"
"2937","FNDU","medium_airport","Dundo Airport","AF","AO","AO-LNO","Chitato","DUE"
"2938","FNGI","medium_airport","Ngjiva Pereira Airport","AF","AO","AO-CNN","Ngiva","VPE"
"2939","FNHU","medium_airport","Nova Lisboa Airport","AF","AO","AO-HUA","Huambo","NOV"
"2942","FNLU","large_airport","Quatro de Fevereiro International Airport","AF","AO","AO-LUA","Luanda","LAD"
"2944","FNMA","medium_airport","Malanje Airport","AF","AO","AO-MAL","Malanje","MEG"
"2945","FNME","medium_airport","Menongue Airport","AF","AO","AO-CCU","Menongue","SPP"
"2946","FNMO","medium_airport","Welwitschia Mirabilis International Airport","AF","AO","AO-NAM","Moçâmedes","MSZ"
"2947","FNNG","medium_airport","Negage Airport","AF","AO","AO-UIG","Negage","GXG"
"2950","FNSO","medium_airport","Soyo Airport","AF","AO","AO-ZAI","Soyo","SZA"
"2952","FNUB","medium_airport","Lubango Airport","AF","AO","AO-HUI","Lubango","SDD"
"2957","FOGK","medium_airport","Koulamoutou Mabimbi Airport","AF","GA","GA-7","Koulamoutou","KOU"
"2958","FOGM","medium_airport","Mouilla Ville Airport","AF","GA","GA-4","Mouila","MJL"
"2959","FOGO","medium_airport","Oyem Airport","AF","GA","GA-9","Oyem","OYE"
"2963","FOOG","medium_airport","Port Gentil Airport","AF","GA","GA-8","Port Gentil","POG"
"2965","FOOK","medium_airport","Makokou Airport","AF","GA","GA-6","Makokou","MKU"
"2966","FOOL","medium_airport","Libreville Leon M'ba International Airport","AF","GA","GA-1","Libreville","LBV"
"2967","FOON","medium_airport","M'Vengue El Hadj Omar Bongo Ondimba International Airport","AF","GA","GA-2","Franceville","MVB"
"32428","FOOT","small_airport","Tchibanga Airport","AF","GA","GA-5","Tchibanga","TCH"
"2968","FPPR","medium_airport","Principe Airport","AF","ST","ST-P","São Tomé & Príncipe","PCP"
"2969","FPST","medium_airport","São Tomé International Airport","AF","ST","ST-01","São Tomé","TMS"
"2970","FQBR","medium_airport","Beira Airport","AF","MZ","MZ-S","Beira","BEW"
"2971","FQCH","medium_airport","Chimoio Airport","AF","MZ","MZ-B","Chimoio","VPY"
"2972","FQIN","medium_airport","Inhambane Airport","AF","MZ","MZ-I","Inhambane","INH"
"2973","FQLC","medium_airport","Lichinga Airport","AF","MZ","MZ-A","Lichinga","VXC"
"2975","FQMA","large_airport","Maputo Airport","AF","MZ","MZ-MPM","Maputo","MPM"
"2980","FQNP","medium_airport","Nampula Airport","AF","MZ","MZ-N","Nampula","APL"
"2981","FQPB","medium_airport","Pemba Airport","AF","MZ","MZ-P","Pemba / Porto Amelia","POL"
"2982","FQQL","medium_airport","Quelimane Airport","AF","MZ","MZ-Q","Quelimane","UEL"
"2984","FQTT","medium_airport","Chingozi Airport","AF","MZ","MZ-T","Tete","TET"
"2986","FQVL","medium_airport","Vilankulo Airport","AF","MZ","MZ-I","Vilanculo","VNX"
"35155","FR-JCA","heliport","Croisette Heliport","EU","FR","FR-PAC","Cannes","JCA"
"2993","FSIA","large_airport","Seychelles International Airport","AF","SC","SC-20","Mahe Island","SEZ"
"2994","FSPP","medium_airport","Praslin Airport","AF","SC","SC-14","Grand Anse","PRI"
"32383","FTTA","small_airport","Sarh Airport","AF","TD","TD-MC","Sarh","SRH"
"2996","FTTC","medium_airport","Abeche Airport","AF","TD","TD-OD","Abeche","AEH"
"2997","FTTD","medium_airport","Moundou Airport","AF","TD","TD-LO","Moundou","MQQ"
"2998","FTTJ","large_airport","N'Djamena International Airport","AF","TD","TD-CB","N'Djamena","NDJ"
"3000","FVBU","medium_airport","Joshua Mqabuko Nkomo International Airport","AF","ZW","ZW-BU","Bulawayo","BUQ"
"3004","FVFA","medium_airport","Victoria Falls International Airport","AF","ZW","ZW-MN","Victoria Falls","VFA"
"3005","FVHA","large_airport","Robert Gabriel Mugabe International Airport","AF","ZW","ZW-HA","Harare","HRE"
"3015","FWCL","medium_airport","Chileka International Airport","AF","MW","MW-BL","Blantyre","BLZ"
"30835","FWCM","small_airport","Club Makokola Airport","AF","MW","MW-MG","Club Makokola","CMK"
"3018","FWKI","medium_airport","Lilongwe International Airport","AF","MW","MW-LI","Lilongwe","LLW"
"3020","FWUU","medium_airport","Mzuzu Airport","AF","MW","MW-MZ","Mzuzu","ZZU"
"3022","FXMM","medium_airport","Moshoeshoe I International Airport","AF","LS","LS-A","Maseru","MSU"
"312717","FYHI","small_airport","Halali Airport","AF","NA","NA-OT","Halali","HAL"
"3029","FYLZ","medium_airport","Luderitz Airport","AF","NA","NA-KA","Luderitz","LUD"
"3031","FYOA","medium_airport","Ondangwa Airport","AF","NA","NA-ON","Ondangwa","OND"
"3032","FYOG","medium_airport","Oranjemund Airport","AF","NA","NA-KA","Oranjemund","OMD"
"3035","FYRU","medium_airport","Rundu Airport","AF","NA","NA-KE","Rundu","NDU"
"29627","FYSM","small_airport","Swakopmund Municipal Aerodrome","AF","NA","NA-ER","Swakopmund","SWP"
"3037","FYWB","medium_airport","Walvis Bay Airport","AF","NA","NA-ER","Walvis Bay","WVB"
"3038","FYWE","medium_airport","Eros Airport","AF","NA","NA-KH","Windhoek","ERS"
"3039","FYWH","large_airport","Hosea Kutako International Airport","AF","NA","NA-KH","Windhoek","WDH"
"3040","FZAA","large_airport","Ndjili International Airport","AF","CD","CD-KN","Kinshasa","FIH"
"3042","FZAG","small_airport","Muanda Airport","AF","CD","CD-BC","Muanda","MNB"
"30783","FZAJ","small_airport","Boma Airport","AF","CD","CD-BC","Boma","BOA"
"31877","FZAM","small_airport","Tshimpi Airport","AF","CD","CD-BC","Matadi","MAT"
"31679","FZBA","small_airport","Inongo Airport","AF","CD","CD-BN","Inongo","INO"
"32030","FZBI","small_airport","Nioki Airport","AF","CD","CD-BN","Nioki","NIO"
"3044","FZBO","medium_airport","Bandundu Airport","AF","CD","CD-BN","Bandundu","FDU"
"31775","FZBT","small_airport","Basango Mboliasa Airport","AF","CD","CD-BN","Kiri","KRZ"
"3045","FZCA","medium_airport","Kikwit Airport","AF","CD","CD-BN","Kikwit","KKW"
"3046","FZEA","medium_airport","Mbandaka Airport","AF","CD","CD-EQ","Mbandaka","MDK"
"30796","FZEN","small_airport","Basankusu Airport","AF","CD","CD-EQ","Basankusu","BSU"
"3047","FZFD","medium_airport","Gbadolite Airport","AF","CD","CD-EQ","Gbadolite","BDT"
"3048","FZFK","medium_airport","Gemena Airport","AF","CD","CD-EQ","Gemena","GMA"
"3052","FZIC","medium_airport","Bangoka International Airport","AF","CD","CD-OR","Kisangani","FKI"
"3053","FZJH","medium_airport","Matari Airport","AF","CD","CD-OR","-","IRP"
"3054","FZKA","medium_airport","Bunia Airport","AF","CD","CD-OR","-","BUX"
"3057","FZNA","medium_airport","Goma International Airport","AF","CD","CD-NK","Goma","GOM"
"3058","FZOA","medium_airport","Kindu Airport","AF","CD","CD-MA","Kindu","KND"
"3059","FZQA","medium_airport","Lubumbashi International Airport","AF","CD","CD-KA","Lubumbashi","FBM"
"3060","FZQM","medium_airport","Kolwezi Airport","AF","CD","CD-KA","-","KWZ"
"3061","FZRF","medium_airport","Kalemie Airport","AF","CD","CD-KA","-","FMI"
"31455","FZSB","small_airport","Kamina Ville Airport","AF","CD","CD-KA","Kamina","KMN"
"3063","FZUA","medium_airport","Kananga Airport","AF","CD","CD-KW","Kananga","KGA"
"32478","FZUK","small_airport","Tshikapa Airport","AF","CD","CD-KW","Tshikapa","TSH"
"31827","FZVA","small_airport","Lodja Airport","AF","CD","CD-KE","Lodja","LJA"
"32156","FZVS","small_airport","Ilebo Airport","AF","CD","CD-KW","Ilebo","PFR"
"3064","FZWA","medium_airport","Mbuji Mayi Airport","AF","CD","CD-KE","Mbuji Mayi","MJM"
"35322","GA-GAX","small_airport","Gamba Airport","AF","GA","GA-8","Gamba","GAX"
"3066","GABS","large_airport","Modibo Keita International Airport","AF","ML","ML-2","Bamako","BKO"
"3067","GAGO","medium_airport","Gao Airport","AF","ML","ML-7","-","GAQ"
"3068","GAKY","medium_airport","Kayes Dag Dag Airport","AF","ML","ML-1","-","KYS"
"3069","GAMB","medium_airport","Mopti Ambodédjo International Airport","AF","ML","ML-5","Sévaré","MZI"
"3071","GATB","medium_airport","Timbuktu Airport","AF","ML","ML-7","Timbuktu","TOM"
"31199","GB-FOA","small_airport","Foula Airfield","EU","GB","GB-SCT","Foula","FOA"
"32175","GB-PSV","small_airport","Papa Stour Airport","EU","GB","GB-SCT","Papa Stour Island","PSV"
"3076","GBYD","large_airport","Banjul International Airport","AF","GM","GM-W","Banjul","BJL"
"3077","GCFV","large_airport","Fuerteventura Airport","AF","ES","ES-CN","El Matorral","FUE"
"3078","GCGM","small_airport","La Gomera Airport","EU","ES","ES-CN","Alajero, La Gomera Island","GMZ"
"3079","GCHI","medium_airport","El Hierro Airport","EU","ES","ES-CN","El Hierro Island","VDE"
"3080","GCLA","medium_airport","La Palma Airport","EU","ES","ES-CN","Sta Cruz de la Palma, La Palma Island","SPC"
"3081","GCLP","large_airport","Gran Canaria Airport","EU","ES","ES-CN","Gran Canaria Island","LPA"
"3082","GCRR","large_airport","César Manrique-Lanzarote Airport","AF","ES","ES-CN","San Bartolomé","ACE"
"3083","GCTS","large_airport","Tenerife Sur Airport","EU","ES","ES-CN","Tenerife","TFS"
"3084","GCXO","medium_airport","Tenerife Norte-Ciudad de La Laguna Airport","EU","ES","ES-CN","Tenerife","TFN"
"35151","GECE","heliport","Ceuta Heliport","EU","ES","ES-CE","Ceuta","JCU"
"3093","GEML","medium_airport","Melilla Airport","EU","ES","ES-ML","Melilla","MLN"
"30799","GFBN","closed","Sherbro International Airport","AF","SL","SL-S","Bonthe","BTE"
"31728","GFBO","medium_airport","Bo Airport","AF","SL","SL-S","Bo","KBS"
"31741","GFKE","medium_airport","Kenema Airport","AF","SL","SL-E","Kenema","KEN"
"3095","GFLL","large_airport","Lungi International Airport","AF","SL","SL-N","Freetown (Lungi-Town)","FNA"
"32689","GFYE","medium_airport","Yengema Airport","AF","SL","SL-E","Yengema","WYE"
"3097","GGOV","medium_airport","Osvaldo Vieira International Airport","AF","GW","GW-BS","Bissau","OXB"
"35287","GL-JGR","heliport","Groennedal Heliport","NA","GL","GL-U-A","Groennedal","JGR"
"35284","GL-QCU","heliport","Akunaq Heliport","NA","GL","GL-U-A","-","QCU"
"3098","GLMR","medium_airport","Spriggs Payne Airport","AF","LR","LR-MO","Monrovia","MLW"
"3099","GLRB","large_airport","Roberts International Airport","AF","LR","LR-MG","Monrovia","ROB"
"3101","GMAD","medium_airport","Al Massira Airport","AF","MA","MA-AGD","Agadir (Temsia)","AGA"
"3102","GMAT","medium_airport","Tan Tan Airport","AF","MA","MA-TNT","Tan Tan","TTA"
"3103","GMFF","medium_airport","Fes Saïss International Airport","AF","MA","MA-FES","Saïss","FEZ"
"3105","GMFK","medium_airport","Moulay Ali Cherif Airport","AF","MA","MA-ERR","Errachidia","ERH"
"3107","GMFO","medium_airport","Oujda Angads Airport","AF","MA","MA-OUJ","Ahl Angad","OUD"
"3108","GMMA","medium_airport","Smara Airport","AF","EH","EH-U-A","Smara","SMW"
"29694","GMMD","small_airport","Beni Mellal Airport","AF","MA","MA-BEM","Oulad Yaich","BEM"
"3109","GMME","medium_airport","Rabat-Salé Airport","AF","MA","MA-RBA","Rabat","RBA"
"3110","GMMH","medium_airport","Dakhla Airport","AF","EH","EH-U-A","Dakhla","VIL"
"3111","GMMI","medium_airport","Essaouira-Mogador Airport","AF","MA","MA-ESI","Essaouira","ESU"
"3112","GMML","medium_airport","Hassan I Airport","AF","EH","EH-U-A","El Aaiún","EUN"
"3113","GMMN","large_airport","Mohammed V International Airport","AF","MA","MA-CAS","Casablanca","CMN"
"3114","GMMW","medium_airport","Nador Al Aaroui International Airport","AF","MA","MA-NAD","Al Aaroui","NDR"
"3115","GMMX","medium_airport","Menara Airport","AF","MA","MA-MAR","Marrakech","RAK"
"3117","GMMZ","medium_airport","Ouarzazate Airport","AF","MA","MA-OUA","Ouarzazate","OZZ"
"319715","GMQ","medium_airport","Golog Maqên Airport","AS","CN","CN-63","Golog (Maqên)","GMQ"
"3119","GMTA","medium_airport","Cherif Al Idrissi Airport","AF","MA","MA-HOC","Al Hoceima","AHU"
"3121","GMTT","medium_airport","Tangier Ibn Battuta Airport","AF","MA","MA-TNG","Tangier","TNG"
"325736","GOBD","large_airport","Blaise Diagne International Airport","AF","SN","SN-DK","Dakar","DSS"
"3122","GOGG","medium_airport","Ziguinchor Airport","AF","SN","SN-ZG","Ziguinchor","ZIG"
"3123","GOGS","medium_airport","Cap Skirring Airport","AF","SN","SN-ZG","Cap Skirring","CSK"
"31879","GOSM","medium_airport","Ouro Sogui Airport","AF","SN","SN-MT","Ouro Sogui","MAX"
"3126","GOSS","medium_airport","Saint Louis Airport","AF","SN","SN-SL","Saint Louis","XLS"
"3129","GOTT","medium_airport","Tambacounda Airport","AF","SN","SN-TC","Tambacounda","TUD"
"323315","GQNO","large_airport","Nouakchott–Oumtounsy International Airport","AF","MR","MR-NKC","Nouakchott","NKC"
"3138","GQPP","medium_airport","Nouadhibou International Airport","AF","MR","MR-08","Nouadhibou","NDB"
"3146","GUCY","medium_airport","Conakry International Airport","AF","GN","GN-C","Conakry","CKY"
"3150","GVAC","large_airport","Amílcar Cabral International Airport","AF","CV","CV-B","Espargos","SID"
"3151","GVBA","medium_airport","Rabil Airport","AF","CV","CV-B","Rabil","BVC"
"3152","GVMA","medium_airport","Maio Airport","AF","CV","CV-S","Vila do Maio","MMO"
"3153","GVNP","medium_airport","Praia International Airport","AF","CV","CV-S","Praia","RAI"
"32287","GVSF","small_airport","São Filipe Airport","AF","CV","CV-S","São Filipe","SFL"
"3154","GVSN","medium_airport","Preguiça Airport","AF","CV","CV-B","Preguiça","SNE"
"3155","GVSV","medium_airport","São Pedro Airport","AF","CV","CV-B","São Pedro","VXE"
"41501","GY-BTO","small_airport","Botopasi Airport","SA","SR","SR-SI","Botopasi","BTO"
"41502","GY-DOE","small_airport","Djumu-Djomoe Airport","SA","SR","SR-SI","Djumu-Djomoe","DOE"
"41503","GY-LDO","small_airport","Ladouanie Airport","SA","SR","SR-SI","Aurora","LDO"
"3157","HAAB","large_airport","Addis Ababa Bole International Airport","AF","ET","ET-AA","Addis Ababa","ADD"
"3159","HAAM","medium_airport","Arba Minch Airport","AF","ET","ET-SN","-","AMH"
"3160","HAAX","medium_airport","Axum Airport","AF","ET","ET-TI","Axum","AXU"
"3161","HABD","medium_airport","Bahir Dar Airport","AF","ET","ET-AM","Bahir Dar","BJR"
"30694","HABE","small_airport","Beica Airport","AF","ET","ET-OR","Beica","BEI"
"30949","HADC","small_airport","Combolcha Airport","AF","ET","ET-AM","Dessie","DSE"
"30885","HADD","small_airport","Dembidollo Airport","AF","ET","ET-GA","Dembidollo","DEM"
"3162","HADR","medium_airport","Aba Tenna Dejazmach Yilma International Airport","AF","ET","ET-DD","Dire Dawa","DIR"
"3163","HAGM","medium_airport","Gambella Airport","AF","ET","ET-GA","Gambela","GMB"
"3164","HAGN","medium_airport","Gondar Airport","AF","ET","ET-AM","Azezo","GDQ"
"3165","HAGO","medium_airport","Gode Airport","AF","ET","ET-SO","Gode","GDE"
"31547","HAGR","small_airport","Gore Airport","AF","ET","ET-OR","Gore","GOR"
"313314","HAJJ","medium_airport","Wilwal International Airport","AF","ET","ET-SO","Jijiga","JIJ"
"3166","HAJM","medium_airport","Jimma Airport","AF","ET","ET-OR","Jimma","JIM"
"30612","HAKD","medium_airport","Kebri Dahar Airport","AF","ET","ET-SO","Kebri Dahar","ABK"
"31960","HAMT","small_airport","Mizan Teferi Airport","AF","ET","ET-GA","Mizan Teferi","MTF"
"314658","HASM","small_airport","Semera Airport","AF","ET","ET-AF","Semera","SZE"
"3169","HASO","medium_airport","Asosa Airport","AF","ET","ET-BE","Asosa","ASO"
"32448","HATP","small_airport","Tippi Airport","AF","ET","ET-GA","Tippi","TIE"
"3170","HBBA","medium_airport","Bujumbura Melchior Ndadaye International Airport","AF","BI","BI-BM","Bujumbura","BJM"
"307094","HBBO","small_airport","Kirundo Airport","AF","BI","BI-KI","Kirundo","KRE"
"333096","HBQ","small_airport","Haibei Qilian Airport","AS","CN","CN-63","Haibei (Qilian)","HBQ"
"30792","HCMF","small_airport","Bosaso / Bender Qassim International Airport","AF","SO","SO-BR","Bosaso","BSA"
"3171","HCMH","medium_airport","Egal International Airport","AF","SO","SO-WO","Hargeisa","HGA"
"3172","HCMI","medium_airport","Berbera Airport","AF","SO","SO-WO","Berbera","BBO"
"31899","HCMM","medium_airport","Aden Adde International Airport","AF","SO","SO-BN","Mogadishu","MGQ"
"31572","HCMN","small_airport","Beledweyne Airport","AF","SO","SO-HI","Beledweyne","BLW"
"31536","HCMR","small_airport","Galcaio Airport","AF","SO","SO-MU","Galcaio","GLK"
"319714","HCMW","small_airport","Garowe Airport","AF","SO","SO-NU","Garowe","GGR"
"3174","HDAM","large_airport","Djibouti-Ambouli Airport","AF","DJ","DJ-DJ","Djibouti City","JIB"
"3176","HEAR","medium_airport","El Arish International Airport","AS","EG","EG-SIN","El Arish","AAC"
"3177","HEAT","medium_airport","Asyut International Airport","AF","EG","EG-AST","Asyut","ATZ"
"3180","HEBA","medium_airport","Borj El Arab International Airport","AF","EG","EG-ALX","Alexandria","HBE"
"3181","HEBL","medium_airport","Abu Simbel Airport","AF","EG","EG-ASN","Abu Simbel","ABS"
"3183","HECA","large_airport","Cairo International Airport","AF","EG","EG-C","Cairo","CAI"
"3186","HEGN","large_airport","Hurghada International Airport","AF","EG","EG-BA","Hurghada","HRG"
"3191","HELX","medium_airport","Luxor International Airport","AF","EG","EG-LX","Luxor","LXR"
"3192","HEMA","medium_airport","Marsa Alam International Airport","AF","EG","EG-BA","Marsa Alam","RMF"
"3193","HEMM","medium_airport","Marsa Matruh Airport","AF","EG","EG-MT","Marsa Matruh","MUH"
"300893","HESG","medium_airport","Suhaj Mubarak International Airport","AF","EG","EG-SHG","Suhaj","HMB"
"3198","HESH","large_airport","Sharm El Sheikh International Airport","AS","EG","EG-JS","Sharm El Sheikh","SSH"
"3199","HESN","medium_airport","Aswan International Airport","AF","EG","EG-ASN","Aswan","ASW"
"32285","HESW","small_airport","Siwa Oasis North Airport","AF","EG","EG-MT","Siwa","SEW"
"3200","HETB","medium_airport","Taba International Airport","AS","EG","EG-JS","Taba","TCP"
"3202","HHAS","medium_airport","Asmara International Airport","AF","ER","ER-SK","Asmara","ASM"
"3203","HHMS","medium_airport","Massawa International Airport","AF","ER","ER-SK","Massawa","MSW"
"3204","HHSB","medium_airport","Assab International Airport","AF","ER","ER-DK","Asab","ASA"
"300863","HIA","medium_airport","Huai'an Lianshui International Airport","AS","CN","CN-32","Huai'an","HIA"
